# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
0.00382937    	1.595857e-02	5.694822e-04	1.473234e-03
0.0038573     	1.532793e-02	5.714174e-04	1.476581e-03
0.00388534    	1.280298e-02	5.724022e-04	1.480806e-03
0.00391345    	1.322741e-02	5.727077e-04	1.483024e-03
0.00394164    	1.477457e-02	5.732735e-04	1.485447e-03
0.00396995    	1.798178e-02	5.749565e-04	1.489428e-03
0.00399833    	1.757051e-02	5.752941e-04	1.492198e-03
0.00402682    	1.453372e-02	5.758435e-04	1.494351e-03
0.00405528    	1.334802e-02	5.744602e-04	1.490296e-03
0.00408374    	1.485127e-02	5.731552e-04	1.488661e-03
0.0041122     	1.571572e-02	5.728512e-04	1.487024e-03
0.00414065    	1.152989e-02	5.706148e-04	1.483359e-03
0.00416915    	1.142392e-02	5.703158e-04	1.482403e-03
0.00419765    	1.159172e-02	5.695094e-04	1.479845e-03
0.00422614    	1.342604e-02	5.685932e-04	1.477327e-03
0.00425464    	1.389422e-02	5.676736e-04	1.475338e-03
0.00428318    	1.144517e-02	5.669503e-04	1.473685e-03
0.00431171    	1.279857e-02	5.658962e-04	1.470589e-03
0.00434029    	1.268830e-02	5.659615e-04	1.470371e-03
0.0043689     	1.238260e-02	5.660389e-04	1.470614e-03
0.00439755    	1.332410e-02	5.658988e-04	1.472442e-03
0.00442625    	1.452753e-02	5.655057e-04	1.473643e-03
0.00445498    	1.248104e-02	5.651566e-04	1.473979e-03
0.00448376    	1.165460e-02	5.650613e-04	1.474655e-03
0.00451257    	1.196395e-02	5.650978e-04	1.476014e-03
0.00454143    	1.337940e-02	5.652863e-04	1.477590e-03
0.00457037    	1.206332e-02	5.657010e-04	1.479577e-03
0.00459934    	1.296873e-02	5.652042e-04	1.479649e-03
0.0046284     	1.343590e-02	5.656659e-04	1.481551e-03
0.00465751    	1.824621e-02	5.652055e-04	1.481996e-03
0.00468669    	1.333309e-02	5.661632e-04	1.485395e-03
0.00471596    	1.838507e-02	5.677248e-04	1.487927e-03
0.00474532    	1.653205e-02	5.699218e-04	1.491195e-03
0.00477471    	1.743668e-02	5.685112e-04	1.489783e-03
0.00480411    	1.480195e-02	5.695913e-04	1.489224e-03
0.00483351    	1.265421e-02	5.687098e-04	1.488049e-03
0.00486286    	1.527415e-02	5.669213e-04	1.482992e-03
0.00489222    	1.598038e-02	5.665206e-04	1.481074e-03
0.00492157    	1.190470e-02	5.639641e-04	1.476873e-03
0.00495097    	1.140061e-02	5.637353e-04	1.476287e-03
0.00498037    	1.356602e-02	5.630100e-04	1.473466e-03
0.00500976    	1.526406e-02	5.628614e-04	1.471304e-03
0.00503916    	1.190876e-02	5.606010e-04	1.467269e-03
0.0050686     	1.096834e-02	5.605416e-04	1.467272e-03
0.00509804    	1.254248e-02	5.597384e-04	1.465320e-03
0.00512753    	1.345024e-02	5.598865e-04	1.466481e-03
0.00515706    	1.459686e-02	5.596317e-04	1.465973e-03
0.00518658    	1.229526e-02	5.582194e-04	1.464138e-03
0.00521616    	1.265938e-02	5.581141e-04	1.463879e-03
0.00524577    	1.152900e-02	5.578017e-04	1.462766e-03
0.00527543    	1.211918e-02	5.578944e-04	1.461763e-03
0.00530514    	1.300296e-02	5.578043e-04	1.462065e-03
0.00533493    	1.170781e-02	5.580304e-04	1.464179e-03
0.00536478    	1.202102e-02	5.578924e-04	1.464299e-03
0.00539466    	1.136828e-02	5.578797e-04	1.464040e-03
0.00542464    	1.209175e-02	5.586072e-04	1.465773e-03
0.00545466    	1.250485e-02	5.586585e-04	1.465540e-03
0.00548478    	1.151433e-02	5.593954e-04	1.467144e-03
0.00551494    	1.225124e-02	5.592146e-04	1.466627e-03
0.0055451     	1.502076e-02	5.578757e-04	1.463711e-03
0.00557527    	1.230496e-02	5.569138e-04	1.460558e-03
0.00560543    	1.575793e-02	5.558076e-04	1.457744e-03
0.00563559    	1.546208e-02	5.559144e-04	1.454788e-03
0.00566575    	1.481837e-02	5.540131e-04	1.450757e-03
0.00569592    	1.447549e-02	5.543776e-04	1.448562e-03
0.00572608    	1.203359e-02	5.546821e-04	1.446816e-03
0.00575624    	1.404536e-02	5.533329e-04	1.444909e-03
0.00578645    	1.240182e-02	5.524770e-04	1.443117e-03
0.00581666    	1.110036e-02	5.521270e-04	1.440875e-03
0.00584687    	1.085708e-02	5.508936e-04	1.438700e-03
0.00587713    	1.227128e-02	5.508605e-04	1.438932e-03
0.00590744    	1.381691e-02	5.512299e-04	1.439303e-03
0.00593774    	1.187909e-02	5.491308e-04	1.435845e-03
0.0059681     	1.232726e-02	5.489662e-04	1.435961e-03
0.0059985     	1.358292e-02	5.491877e-04	1.435908e-03
0.00602895    	1.399482e-02	5.497830e-04	1.436708e-03
0.00605945    	1.042818e-02	5.483415e-04	1.435485e-03
0.00609       	1.040694e-02	5.480725e-04	1.435041e-03
0.0061206     	1.063605e-02	5.479204e-04	1.434736e-03
0.0061513     	1.186898e-02	5.486822e-04	1.436736e-03
0.00618204    	1.306611e-02	5.488371e-04	1.436608e-03
0.00621284    	1.026762e-02	5.482238e-04	1.435092e-03
0.00624374    	1.035524e-02	5.489957e-04	1.436457e-03
0.00627464    	1.042435e-02	5.478229e-04	1.433177e-03
0.00630554    	1.288319e-02	5.467575e-04	1.429805e-03
0.00633644    	1.390115e-02	5.460888e-04	1.427302e-03
0.00636734    	1.078533e-02	5.447464e-04	1.421529e-03
0.00639824    	1.175543e-02	5.433917e-04	1.417274e-03
0.00642914    	1.156731e-02	5.424236e-04	1.414588e-03
0.00646004    	1.223591e-02	5.413114e-04	1.410522e-03
0.00649094    	1.462527e-02	5.402721e-04	1.407471e-03
0.00652189    	1.312017e-02	5.401032e-04	1.407397e-03
0.00655284    	1.307275e-02	5.390880e-04	1.404248e-03
0.0065838     	1.335467e-02	5.381490e-04	1.400868e-03
0.0066148     	1.432131e-02	5.371065e-04	1.400165e-03
0.0066458     	1.258818e-02	5.373634e-04	1.397388e-03
0.00667686    	1.271197e-02	5.375654e-04	1.396522e-03
0.00670797    	1.476278e-02	5.364514e-04	1.395170e-03
0.00673908    	1.166382e-02	5.367440e-04	1.392522e-03
0.00677024    	1.133706e-02	5.370524e-04	1.392577e-03
0.00680146    	1.244815e-02	5.370283e-04	1.391841e-03
0.00683272    	1.290012e-02	5.372594e-04	1.391711e-03
0.00686405    	1.108188e-02	5.359834e-04	1.390170e-03
0.00689542    	1.035333e-02	5.357381e-04	1.388958e-03
0.00692686    	1.293876e-02	5.356321e-04	1.387959e-03
0.00695834    	1.457759e-02	5.362271e-04	1.387821e-03
0.00698988    	1.035035e-02	5.347318e-04	1.384915e-03
0.00702154    	1.281277e-02	5.355140e-04	1.386375e-03
0.00705319    	1.038216e-02	5.341344e-04	1.380660e-03
0.00708484    	1.124494e-02	5.330356e-04	1.376548e-03
0.00711649    	1.258133e-02	5.320960e-04	1.373648e-03
0.00714814    	1.059725e-02	5.304042e-04	1.369978e-03
0.0071798     	1.059237e-02	5.293004e-04	1.367203e-03
0.00721145    	9.873668e-03	5.280417e-04	1.363160e-03
0.0072431     	1.054348e-02	5.269906e-04	1.360026e-03
0.00727475    	1.144112e-02	5.261160e-04	1.357075e-03
0.00730641    	9.656131e-03	5.247930e-04	1.353710e-03
0.00733811    	9.675761e-03	5.245597e-04	1.353112e-03
0.00736982    	9.484686e-03	5.234747e-04	1.349982e-03
0.00740159    	9.789586e-03	5.233915e-04	1.349310e-03
0.00743336    	9.760211e-03	5.223068e-04	1.345824e-03
0.00746518    	1.020262e-02	5.219978e-04	1.344848e-03
0.007497      	1.095125e-02	5.208321e-04	1.341522e-03
0.00752888    	1.190542e-02	5.206201e-04	1.340332e-03
0.00756077    	1.241948e-02	5.194407e-04	1.337315e-03
0.00759271    	1.163781e-02	5.191235e-04	1.335820e-03
0.0076247     	1.211658e-02	5.186606e-04	1.333960e-03
0.00765676    	1.060803e-02	5.192109e-04	1.331893e-03
0.00768888    	1.147716e-02	5.189169e-04	1.330027e-03
0.00772106    	1.260027e-02	5.180962e-04	1.328376e-03
0.00775329    	1.124297e-02	5.189142e-04	1.326114e-03
0.00778559    	1.012390e-02	5.193135e-04	1.323864e-03
0.00781795    	1.067361e-02	5.188993e-04	1.321982e-03
0.00785031    	1.216305e-02	5.172155e-04	1.317460e-03
0.00788266    	9.124547e-03	5.170362e-04	1.313957e-03
0.00791502    	1.003634e-02	5.159163e-04	1.310156e-03
0.00794738    	1.124131e-02	5.149615e-04	1.306195e-03
0.00797974    	1.125037e-02	5.141383e-04	1.302874e-03
0.0080121     	1.003527e-02	5.119047e-04	1.299082e-03
0.00804445    	9.612140e-03	5.106450e-04	1.294843e-03
0.00807687    	1.153764e-02	5.106172e-04	1.293929e-03
0.00810929    	1.197811e-02	5.100759e-04	1.290411e-03
0.00814171    	9.579572e-03	5.078345e-04	1.286170e-03
0.00817413    	9.385448e-03	5.065352e-04	1.282442e-03
0.00820662    	9.300150e-03	5.063769e-04	1.281381e-03
0.0082391     	9.701971e-03	5.052046e-04	1.277451e-03
0.00827164    	9.517404e-03	5.050649e-04	1.276048e-03
0.00830419    	1.034039e-02	5.038031e-04	1.272267e-03
0.0083368     	9.200284e-03	5.033809e-04	1.269744e-03
0.00836941    	9.768606e-03	5.023952e-04	1.266596e-03
0.00840208    	9.095438e-03	5.022363e-04	1.263984e-03
0.00843475    	9.756334e-03	5.009647e-04	1.259692e-03
0.00846749    	9.890697e-03	5.009130e-04	1.257979e-03
0.00850029    	9.154118e-03	5.007045e-04	1.255924e-03
0.00853316    	8.685112e-03	5.005294e-04	1.253512e-03
0.00856603    	8.592149e-03	4.992522e-04	1.249369e-03
0.00859896    	9.142886e-03	4.990719e-04	1.247916e-03
0.00863196    	9.200495e-03	4.988852e-04	1.246397e-03
0.00866503    	1.008201e-02	4.988605e-04	1.245035e-03
0.00869816    	1.037524e-02	4.987212e-04	1.244497e-03
0.0087313     	9.076514e-03	4.971997e-04	1.240557e-03
0.00876443    	1.050629e-02	4.959437e-04	1.236717e-03
0.00879756    	9.929292e-03	4.948562e-04	1.232279e-03
0.0088307     	9.513851e-03	4.933454e-04	1.228549e-03
0.00886383    	1.122967e-02	4.921625e-04	1.224593e-03
0.00889697    	1.043771e-02	4.915474e-04	1.220830e-03
0.0089301     	1.099595e-02	4.901099e-04	1.215954e-03
0.00896323    	1.052294e-02	4.883889e-04	1.211307e-03
0.00899644    	1.105713e-02	4.887462e-04	1.208909e-03
0.00902964    	8.602423e-03	4.881262e-04	1.205102e-03
0.00906284    	8.737161e-03	4.869233e-04	1.201456e-03
0.00909604    	8.645831e-03	4.854843e-04	1.196155e-03
0.00912932    	9.345672e-03	4.852583e-04	1.194161e-03
0.00916259    	8.768796e-03	4.843879e-04	1.190289e-03
0.00919593    	8.136132e-03	4.839289e-04	1.187127e-03
0.00922927    	9.560190e-03	4.827308e-04	1.182294e-03
0.00926268    	1.059698e-02	4.829526e-04	1.180117e-03
0.0092961     	8.667859e-03	4.810430e-04	1.175681e-03
0.00932958    	8.809601e-03	4.808314e-04	1.174002e-03
0.00936306    	8.871443e-03	4.797153e-04	1.170426e-03
0.00939662    	8.698115e-03	4.795421e-04	1.167721e-03
0.00943025    	7.984151e-03	4.796059e-04	1.165841e-03
0.00946388    	9.795220e-03	4.784797e-04	1.161718e-03
0.00949758    	7.736603e-03	4.778084e-04	1.159756e-03
0.00953135    	7.557878e-03	4.776454e-04	1.157940e-03
0.00956512    	7.632356e-03	4.764664e-04	1.153865e-03
0.00959897    	8.079404e-03	4.763718e-04	1.152250e-03
0.00963282    	9.214395e-03	4.752590e-04	1.148375e-03
0.00966667    	9.884757e-03	4.741365e-04	1.144014e-03
0.00970052    	8.357562e-03	4.726945e-04	1.139599e-03
0.00973437    	8.230655e-03	4.715125e-04	1.135564e-03
0.00976822    	8.501353e-03	4.703682e-04	1.131308e-03
0.00980214    	7.437298e-03	4.703294e-04	1.129405e-03
0.00983606    	8.051724e-03	4.690705e-04	1.125048e-03
0.00986999    	8.619969e-03	4.678580e-04	1.120666e-03
0.00990391    	9.075291e-03	4.666845e-04	1.115653e-03
0.00993783    	7.768048e-03	4.653995e-04	1.110537e-03
0.00997183    	9.642114e-03	4.652516e-04	1.108867e-03
0.0100058     	9.220169e-03	4.640655e-04	1.105172e-03
0.0100398     	8.153753e-03	4.627542e-04	1.099591e-03
0.0100738     	8.274041e-03	4.615635e-04	1.095515e-03
0.0101079     	7.687743e-03	4.613804e-04	1.093727e-03
0.010142      	8.178325e-03	4.602688e-04	1.089912e-03
0.0101761     	8.816610e-03	4.590441e-04	1.086177e-03
0.0102102     	7.246324e-03	4.588952e-04	1.084150e-03
0.0102444     	7.853870e-03	4.577144e-04	1.080475e-03
0.0102786     	8.939691e-03	4.575666e-04	1.079980e-03
0.0103129     	8.894972e-03	4.561426e-04	1.075200e-03
0.0103472     	8.435603e-03	4.564657e-04	1.073196e-03
0.0103815     	7.481499e-03	4.554854e-04	1.068793e-03
0.0104159     	7.515294e-03	4.552973e-04	1.067023e-03
0.0104503     	8.155779e-03	4.539180e-04	1.063003e-03
0.0104848     	8.977251e-03	4.535883e-04	1.061701e-03
0.0105192     	8.907432e-03	4.531052e-04	1.057559e-03
0.0105538     	7.940442e-03	4.531523e-04	1.055630e-03
0.0105884     	7.469330e-03	4.529923e-04	1.053571e-03
0.0106231     	7.662727e-03	4.518004e-04	1.049133e-03
0.0106577     	7.655009e-03	4.507056e-04	1.044622e-03
0.0106924     	7.981547e-03	4.496508e-04	1.039930e-03
0.010727      	7.337980e-03	4.481566e-04	1.034781e-03
0.0107617     	7.184325e-03	4.468933e-04	1.030711e-03
0.0107963     	7.088722e-03	4.457458e-04	1.026191e-03
0.0108309     	7.900634e-03	4.446410e-04	1.021650e-03
0.0108656     	8.837236e-03	4.438630e-04	1.017613e-03
0.0109003     	7.504018e-03	4.433065e-04	1.016208e-03
0.010935      	8.002370e-03	4.421401e-04	1.012836e-03
0.0109698     	7.096641e-03	4.408528e-04	1.007836e-03
0.0110045     	6.797486e-03	4.397419e-04	1.003948e-03
0.0110392     	6.823964e-03	4.386535e-04	1.000062e-03
0.011074      	7.528928e-03	4.387580e-04	9.987216e-04
0.0111089     	7.020195e-03	4.377087e-04	9.946994e-04
0.0111437     	8.543564e-03	4.364691e-04	9.907796e-04
0.0111785     	6.975552e-03	4.351448e-04	9.870404e-04
0.0112134     	6.525398e-03	4.350014e-04	9.857110e-04
0.0112483     	6.913724e-03	4.339229e-04	9.819990e-04
0.0112832     	7.064094e-03	4.330150e-04	9.786834e-04
0.0113182     	6.470229e-03	4.330225e-04	9.764038e-04
0.0113532     	6.595376e-03	4.319197e-04	9.721186e-04
0.0113882     	7.048193e-03	4.309268e-04	9.682016e-04
0.0114233     	7.818912e-03	4.310648e-04	9.670778e-04
0.0114583     	6.719234e-03	4.299376e-04	9.633712e-04
0.0114935     	7.014410e-03	4.300999e-04	9.617695e-04
0.0115287     	6.954295e-03	4.291721e-04	9.578680e-04
0.0115639     	7.216489e-03	4.280711e-04	9.535921e-04
0.0115991     	7.376421e-03	4.281928e-04	9.521048e-04
0.0116344     	7.134204e-03	4.271770e-04	9.481482e-04
0.0116697     	6.685420e-03	4.272706e-04	9.462866e-04
0.0117051     	7.738968e-03	4.263438e-04	9.429058e-04
0.0117405     	8.026334e-03	4.254105e-04	9.397568e-04
0.0117758     	6.623830e-03	4.241955e-04	9.354444e-04
0.0118113     	6.869838e-03	4.243401e-04	9.345112e-04
0.0118467     	6.793225e-03	4.233353e-04	9.311271e-04
0.0118822     	6.607374e-03	4.223936e-04	9.273868e-04
0.0119176     	6.482569e-03	4.214578e-04	9.241276e-04
0.0119531     	6.811262e-03	4.204726e-04	9.208338e-04
0.0119885     	6.280604e-03	4.194330e-04	9.172134e-04
0.012024      	6.740528e-03	4.184206e-04	9.139595e-04
0.0120594     	7.160194e-03	4.174044e-04	9.109148e-04
0.0120949     	6.603405e-03	4.166682e-04	9.070334e-04
0.0121305     	6.391318e-03	4.169786e-04	9.058591e-04
0.012166      	6.269986e-03	4.161423e-04	9.025799e-04
0.0122016     	6.686881e-03	4.152089e-04	8.994158e-04
0.0122371     	6.198552e-03	4.140894e-04	8.958649e-04
0.0122727     	6.282406e-03	4.131064e-04	8.924541e-04
0.0123083     	7.205466e-03	4.132690e-04	8.917878e-04
0.012344      	7.270276e-03	4.125214e-04	8.874811e-04
0.0123796     	6.581582e-03	4.118085e-04	8.833759e-04
0.0124153     	6.315681e-03	4.109077e-04	8.809898e-04
0.012451      	6.230147e-03	4.110090e-04	8.801204e-04
0.0124868     	6.828277e-03	4.100326e-04	8.770457e-04
0.0125225     	7.004121e-03	4.090806e-04	8.740984e-04
0.0125583     	7.835952e-03	4.080828e-04	8.711509e-04
0.0125941     	6.575553e-03	4.086867e-04	8.699016e-04
0.01263       	6.081081e-03	4.079446e-04	8.659610e-04
0.0126658     	6.038436e-03	4.070909e-04	8.632220e-04
0.0127018     	5.914443e-03	4.072815e-04	8.627165e-04
0.0127378     	6.568422e-03	4.063986e-04	8.599759e-04
